IMPREZA 2.0 GX;2001-;EJ20;411240;C;460785;460762;A;tyhja
IMPREZA WRX 2.0 T;2001-;EJ20;411240;C;460785;460762;A;tyhja
IMPREZA WRX 2.5 T;2008-;EJ25;411240+460372;C;460785;460766;7;tyhja
J 10;1987-;EF 10/12;411240;F;460785;460762;A;tyhja
J 12;1987-;EF 10/12;411240;F;460785;460762;A;tyhja
JUSTY 1.3;1997-;G13B;411715+460323;;460785;460760;B;tyhja
JUSTY F 1.0 S;2008-;;411703;G;460785;460766;A;tyhja
LEGACY 1.8, 2.2;1989-;EJ18/22;411240;C;460785;460762;A;tyhja
LEGACY 2.0 Boxer Diesel;2008-;EE20Z;411292;;460785;460766;A;tyhja
LEGACY 2.0, 2.2 TURBO;1991-;EJ20/22;411240;C;460785;460762;A;tyhja
LEGACY 2.0, 2.5;1999-;EJ20/25;411240;C;460785;460766;A;tyhja
LEGACY 2.5;1997-;EJ25;411240;C;460785;460762;A;tyhja
LEGACY 2.5;2010-2012;EJ25;411240+460372;C;460785;460766;A;tyhja
LEGACY 2.5;2013-;FB25;412207;A;460785;460766;A;tyhja
LEONE 1.6;1985-;;411240;D;460785;460762;A;tyhja
LEONE 1.8;1985-;EA82;411240;A;460785;460762;A;tyhja
LEONE 1.8 TURBO;1988-;EA82;411240+460372;A;460785;460762;A;tyhja
LEVORG 1.6;2015-;FB16DIT;412207;A;460785;460766;A;tyhja
OUTBACK 2.0 Boxer Diesel;2008-;EE20Z;411292;;460785;460766;A;tyhja
OUTBACK 2.0 Boxer Diesel;2010-;D20Z;411292;;460785;460766;A;tyhja
OUTBACK 2.0 Boxer Diesel;2015-;EE20;411292;;460785;460766;A;411240
OUTBACK 2.5;1999-;EJ25;411240;C;460785;460766;A;tyhja
OUTBACK 2.5;2013-2014;FB25;412207;A;460785;460766;A;tyhja
OUTBACK 2.5;2015-;FB25;412207;A;460785;460766;A;tyhja
OUTBACK 2.5i;2018-;FB25;412207;A;460785;460766;A;tyhja
OUTBACK 3.6R;2010-;EZ36;411299;;460785;460766;A;tyhja
OUTBACK H6 3.0;2001-;EZ30;411240;A;460785;460766;A;tyhja
SVX;1992-;EG33;411240;C;460785;460762;A;tyhja
TREZIA 1.3;2011-;1NR-FE;413884;F;460785;460766;A;tyhja
TREZIA 1.4 D;2011-;1ND-TV;413897;F;460785;460766;A;tyhja
TRIBECA 3.6;2009-;EZ36;411299;;460785;460766;A;tyhja
VIVIO;1996-;;411715+460319;;460785;460766;B;tyhja
XV 1.6;2012-;FB16;412207;A;460785;460766;A;tyhja
XV 1.6;2018-;FB16;412207;A;460785;460766;A;tyhja
XV 2.0;2012-;FB20;412207;A;460785;460766;A;tyhja
XV 2.0;2018-;FB20;412207;A;460785;460765;A;tyhja
XV 2.0 Boxer Diesel;2012-;EE20Z;411292;;460785;460766;A;tyhja
ALTO;1981-1993;F8B;411122+460372;H1;460785;460760;A;tyhja
ALTO 1.0;1999-;G10B;411701+460402;;460785;460762;B;tyhja
ALTO 1.0;2009-;K10B;414805;H;460785;460768;A;tyhja
ALTO 1.0;2009-;K10B;414805;H;460785;460768;A;tyhja
ALTO 1.1 Ex. ACC;2002-;F10D;411122;H1;460785;460762;A;tyhja
ALTO 1.1 Incl. ACC;2002-;F10D;411127;H1;460785;460762;A;tyhja
BALENO 1.0 Boosterjet 112Hk (82kW);2016-;K10C;421883;H;460785;460766;A;tyhja
BALENO 1.2  90Hk (66kW);2016-;K12C;421880;H;460785;460766;A;tyhja
BALENO 1.3;1995-;G13;411701+460402;;460785;460760;B;tyhja
BALENO 1.6;1995-;G16B;411532;H1;460785;460760;A;tyhja
BALENO 1.8;1996-;;411532+460446;H;460785;460762;A;tyhja
BALENO 1.9 TD;1999-;DHW;411569;G;460785;460760;A;tyhja
CARRY 1.3;1999-;;411701+460386;;460785;460762;C;tyhja
GRAND VITARA 1.6;2005-;M16A;411532+460446;C2;460785;460762;A;tyhja
GRAND VITARA 1.6 DDiS Allgrip;2015-;D16AA;420884;H;460785;460766;;tyhja
GRAND VITARA 1.9 DDiS;2005-;F9Q;413804;C;460785;460766;A;tyhja
GRAND VITARA 2.0;1998-2004;J20A;532+460446+460;C;460785;460762;A;tyhja
GRAND VITARA 2.0;2005-;J20A;412890;C;460785+460803;460762;A;tyhja
GRAND VITARA 2.0 TD;1998-;RF;411106;C3;460785;460762;A;tyhja
GRAND VITARA 2.0 TD;2001-;RHZ;411573;C2;460785;460762;C;tyhja
GRAND VITARA 2.4;2009-;J24B;413895;C;460785;460766;A;tyhja
GRAND VITARA 2.5 V6;1998-;H25A;411532+460313;A3;460785;460762;B;tyhja
GRAND VITARA 3.2 V6;2009-;N32A;413886;;460785;460768;A;tyhja
GRAND VITARA XL7 2.0 TD;2004-;RHW;412819;C;460785;460766+460803;A;tyhja
GRAND VITARA XL7 2.7;2002-;H27;532+460446+460;A2;460785;460762;B;tyhja
IGNIS 1.2 Dualjet  90Hk (66kW);2017-;K12C;421896;H;460785;460766;A;tyhja
IGNIS 1.2 Dualjet Allgrip 4x4 90Hk;2017-;K12C;421896;H;460785;460766;A;tyhja
IGNIS 1.2 Hybrid AllGrip 90Hk;2017-;K12C;421896;H;460785;460766;A;tyhja
IGNIS 1.3;2001-2002;M13A;411532+460446;H2;460785;460762;A;tyhja
IGNIS 1.3;2003-;M13A;411532+460446;H2;460785;460762;A;tyhja
IGNIS 1.3 SUV;2004-;M13A;411532+460446;H2;460785;460762;A;tyhja
IGNIS 1.5 SUV;2004-;M15A;411532+460446;H2;460785;460762;A;tyhja
IGNIS SPORT 1.5;2004-;M15A;411532+460446;H2;460785;460762;A;tyhja
JIMNY 1.3;1998-;G13B;411701+460402;;460785;460760;B;tyhja
JIMNY 1.3;2001-2002;M13A;411532+460446;C;460785;460762;A;tyhja
JIMNY 1.3;2003-2012;M13A;411532+460448;C1;460785;460762;A;tyhja
JIMNY 1.3;2013-;M13A;411701+460601;;460785;460766;B;tyhja
KIZASHI 2.4;2010-;J24B;411532+460446;H;460785;460765;A;tyhja
LIANA 1.6;2001-2002;M16A;411532+460446;H2;460785;460762;A;tyhja
LIANA 1.6;2003-;M16A;411532+460446;H2;460785;460762;A;tyhja
LJ 80;1980-1985;F8A;411122;C1;460785;460760;A;tyhja
PICK UP 1.9 D;2000-;DHU;411548;A4;460785;460760;A;tyhja
PICK UP 1.9 D;2001-;F8T;411560;A2;460785;460762;A;tyhja
SA 310;1985-1989;G10;411701+460402;;460785;460760;B;tyhja
SA 413, SF 413;1986-;G13 BA;411701+460402;;460785;460760;B;tyhja
SJ 410;1982-1991;F10A;411122;C1;460785;460760;A;tyhja
SJ 413;1985-1993;G13;411701+460402;;460785;460760;B;tyhja
SPLASH 1.0;2009-;K10B;411701+460565;F;460785;460760;A;tyhja
SPLASH 1.2;2009-;K12B;411701+460565;F;460785;460760;A;tyhja
ST 90;1980-1985;F8A;411122;C1;460785;460760;A;tyhja
SUPER CARRY;1985-;F10A;411122;C1;460785;460760;A;tyhja
SWIFT 1.0;1985-1989;G10;411701+460402;;460785;460760;B;tyhja
SWIFT 1.0T Boosterjet 112Hk;2017-;K10C;421883;H;460785;460766;A;tyhja
SWIFT 1.2;2010-;K12B;411701+460564;F;460785;460760;A;tyhja
SWIFT 1.2 DUALJET 4WD HYBRID;2018-;K12C;421896;H;460785;460766;A;tyhja
SWIFT 1.2 DualJet AllGrip 90Hk (66kW);2017-;K12C;421896;H;460785;460766;A;tyhja
SWIFT 1.3;1986-;G13 BA;411701+460402;;460785;460760;B;tyhja
SWIFT 1.3;2005-;M13A;411532+460446;H2;460785;460766;A;tyhja
SWIFT 1.3 DDiS;2012-;D13A;411455;;460785;460766;A;tyhja
SWIFT 1.3 Gti;1986-1988;G13B;411701+460402;;460785;460760;B;tyhja
SWIFT 1.4T SPORT 140Hk (103 Kw);2018-;K14C;421896;H;460785;460766;A;tyhja
SWIFT 1.5;2005-;M15A;411532+460446;H2;460785;460766;A;tyhja
SWIFT 1.6;1990-;G16B;411532+460372;H1;460785;460760;A;tyhja
SWIFT 1.6 SPORT;2007-2011;M16A;412525;H2;460785;460766;B;tyhja
SWIFT 1.6 SPORT;2012-;M16A;412525;H2;460785;460766;A;tyhja
SX4 1.0 T S-CROSS AllGrip;2016-;K10C;421883;H;460785;460766;A;tyhja
SX4 1.4 S-Cross  140Hk (103 kW);2016-;K14C;421835;H;460785;460766;A;tyhja
SX4 1.5;2011-;M15A;411532+460446;H2;460785;460762;A;tyhja
SX4 1.6;2006-2009;M16A;411532+460446;H2;460785;460762;A;tyhja
SX4 1.6;2010-;M16A;411532+460446;H2;460785;460762;A;tyhja
SX4 1.6 DDiS S-CROSS;2013-;D16AA;413887;H;460785;460766;A;tyhja
SX4 1.6 S-CROSS;2013-;M16A;411532+460446;H2;460785;460762;A;tyhja
SX4 1.9 DDiS;2006-;D19AA;413818;H;460785;460766;A;tyhja
SX4 2.0 DDiS;2010-;D20AA;414819;H;460785;460766;A;tyhja
VITARA 1.4 T AllGrip 140Hk (103kW);2015-;K14C;421835;H;460785;460766;A;tyhja
VITARA 1.6;1991-;G16B;411532;C1;460785;460762;A;tyhja
VITARA 1.6 AllGrip;2015-;M16A;411532+460446;H;460785;460762;A;tyhja
VITARA 1.6 DDiS AllGrip;2015-;D16AA;420884;H;460785;460766;A;tyhja
VITARA 2.0 TD, 2.0 TDi;1997-;RF;411106;C3;460785;460762;A;tyhja
VITARA V6;1995-;G1/H20;411532+460313;A3;460785;460762;A;tyhja
WAGON R 1.2;1998-;K12A;411442;;460785;460762;A;tyhja
WAGON R+ 1.3 Automat;2001-;G13B;411701+460416;;460785;460762;B;tyhja
WAGON R+ 1.3 Manual;2001-;G13B;411701+460402;F;460785;460762;B;tyhja
HORIZON D 1.9;1982-1986;XUD9;411569;G;460785;460760;;tyhja
HORIZON LS, GL, GLS, SX;1979-1980;2Y;411102;F1;460785;460760;;tyhja
SOLARA LS, GL, GLS, SX;;;411102;F1;460785;460760;;tyhja
TAGORA 2.2 GL, GLS;1981-1984;9N/9L;411203;A1;460785;460760;;tyhja
4 RUNNER 2.4 TD;1990-;2L-2;411421;;460785;460760;A;tyhja
4 RUNNER 3.0 D;1993-;1KZ-T;411715+460306;;460785;460760;C;tyhja
4 RUNNER 3.0 V6;1989-;3VZ-E;411381;A1;460785;460760;A;tyhja
4 RUNNER 3.0 V6 Incl. ACC;1989-;3VZ-E;411381;C1;460785;460760;A;tyhja
AURIS 1.2 T;2016-;8NR-FTS;420895;F;460785;460766;A;tyhja
AURIS 1.33;2009-;1NR-FE;413884;F;460785;460762;A;tyhja
AURIS 1.33;2013-2015;1NR-FE;413884;F;460785;460766;A;tyhja
AURIS 1.33;2015-;1NR-FE;413884;F;460785;460766;A;tyhja
AURIS 1.4;2007-;4ZZ-FE;411868;G;460785;460762;A;tyhja
AURIS 1.4 D-4D;2007-;1ND-TV;411768;H;460785;460762;B;tyhja
AURIS 1.4 D-4D;2013-;1ND-TV;413897;F;460785;460768;A;tyhja
AURIS 1.4 D-4D (DPF);2009-;1ND-TV;413897;F;460785;460768;A;tyhja
AURIS 1.6;2007-;1ZR-FE;420866;G;460785;460762;;tyhja
AURIS 1.6;2011-2012;1ZR-FAE;420866;F;460785;460766;A;413840
AURIS 1.6;2013-;1ZR-FAE;420866;F;460785;460766;A;413840
AURIS 1.6;2013-;1ZR-FE;420866;F;460785;460766;A;413840
AURIS 1.6 D-4D;2016-;1WW;421801;F;460785;460765;A;tyhja
AURIS 1.8;2009-;2ZR-FAE;420866;G;460785;460766;A;tyhja
AURIS 1.8 Hybrid;2010-2012;2ZR-FXE;420866;F;460785;460766;A;413840
AURIS 1.8 Hybrid;2013-;2ZR-FXE;420866;F;460785;460766;A;413840
AURIS 1.8 Hybrid;2016-;2ZR-FXE;420866;F;460785;460766;A;413840
AURIS 2.0 D-4D;2007-;1AD-FTV;413821;F;460785;460762;A;412719
AURIS 2.0 D-4D;2013-;1AD-FTV;413821;F;460785;460766;A;412719
AURIS 2.2 D-4D;2007-;2AD-FHV;413821;F;460785;460762;A;412719
AVENSIS 1.6;1998-2000;4A-FE;411381;H3;460785;460762;A;tyhja
AVENSIS 1.6;2001-2002;3ZZ-FE;411868;G;460785;460762;A;tyhja
AVENSIS 1.6;2003-;3ZZ-FE;411868;G;460785;460766;A;tyhja
AVENSIS 1.6;2009-2011;1ZR-FAE;420866;F;460785;460766;A;413840
AVENSIS 1.6;2012-;1ZR-FAE;420866;F;460785;460766;A;413840
AVENSIS 1.6;2016-;1ZR-FAE;420866;F;460785;460766;A;413840
AVENSIS 1.6 D-4D;2016-;1WW;421801;F;460785;460766;A;tyhja
AVENSIS 1.8;1998-1999;7A-FE;411381;H3;460785;460762;A;tyhja
AVENSIS 1.8;2001-;1ZZ-FE;411868;G;460785;460762;A;tyhja
AVENSIS 1.8;2003-;1ZZ-FE;411868;G;460785;460766;A;tyhja
AVENSIS 1.8;2009-2011;2ZR-FAE;420866;G;460785;460766;A;tyhja
AVENSIS 1.8;2012-;2ZR-FAE;420866;F;460785;460766;A;413840
AVENSIS 1.8;2016-;2ZR-FAE;420866;F;460785;460766;A;413840
AVENSIS 2.0;1998-1999;3S-FE;411364;H3;460785;460762;A;tyhja
AVENSIS 2.0;2000-2002;1AZ-FSE;411864;G;460785;460762;A;tyhja
AVENSIS 2.0;2003-;1AZ-FSE;411864;G;460785;460766;A;tyhja
AVENSIS 2.0;2009-2011;3ZR-FAE;413890;G;460785;460766;A;tyhja
AVENSIS 2.0;2012-;3ZR-FAE;413890;F;460785;460766;A;tyhja
AVENSIS 2.0;2016-;3ZR-FAE;413890;F;460785;460766;A;tyhja
AVENSIS 2.0 D-4D;2000-2002;1CD-FTV;411578;H2;460785;460762;B;tyhja
AVENSIS 2.0 D-4D;2003-;1CD-FTV;411578;H2;460785;460766;A;tyhja
AVENSIS 2.0 D-4D;2005-2011;1AD-FTV;413821;F;460785;460766;A;412719
AVENSIS 2.0 D-4D;2012-;1AD-FTV;413821;F;460785;460766;A;412719
AVENSIS 2.0 D-4D;2016-;2WW;421801;F;460785;460766;A;tyhja
AVENSIS 2.0 D-4D (DPF);2009-;1AD-FTV;413821;F;460785;460766;A;412719
AVENSIS 2.0 TD;1998-;2C-TE;411364;H2;460785;460762;A;tyhja
AVENSIS 2.2 D-4D;2005-;2AD-FHV/FTV;413821;F;460785;460766;A;412719
AVENSIS 2.2 D-4D;2012-;2AD-FTV;413821;F;460785;460766;A;412719
AVENSIS 2.2 D-4D;2012-;2AD-FHV;413821;F;460785;460766;A;412719
AVENSIS 2.2 D-4D (DPF);2009-;2AD-FTV;413821;F;460785;460766;A;412719
AVENSIS 2.2 D-4D D-CAT;2009-;2AD-FHV;413821;F;460785;460766;A;412719
AVENSIS 2.4;2004-;2AZ-FSE;411864;G;460785;460762;A;tyhja
AVENSIS VERSO 2.0;2001-;1AZ-FE;411864;G;460785;460762;A;tyhja
AVENSIS VERSO 2.0 D-4D;2001-;1CD-FTV;411578;H2;460785;460766;A;tyhja
AYGO 1.0;2005-2008;1KR-FE;412886;F;460785;460766;A;tyhja
AYGO 1.0;2009-;1KR-FE;412886;F;460785;460768;A;tyhja
AYGO 1.0;2014-;1KR-FE;420855;G;460785;460766;A;tyhja
CAMRY 1.8;-1986;1S;411381;F1;460785;460762;A;tyhja
CAMRY 1.8;1986-1990;1S;411339;H2;460785;460762;A;411381
CAMRY 1.8 D;-1985;1C;411122;F4;460785;460762;A;tyhja
CAMRY 2.0;1986-1991;3S-FE;411339;H2;460785;460762;A;411381
CAMRY 2.0 4x4;1986-1991;3S-FE;411339;H2;460785;460762;A;tyhja
CAMRY 2.0 TD;1985-;2C-T;411381;H1,H3;460785;460762;A;tyhja
CAMRY 2.2;1991-1996;5S-FE;411339;H2;460785;460762;A;411381
CAMRY 2.2;1997-;5S-FE;411339;H2;460785;460762;A;411364
CAMRY 2.4;2002-;2AZ-FE;411864;G;460785;460762;A;tyhja
CAMRY 2.5;2012-;2AR-FE;;G;460785;460766;A;tyhja
CAMRY 2.5 V6;1988-1991;2VZ-FE;411381;H1;460785;460762;A;tyhja
CAMRY 3.0 V6;1991-;3VZ-FE;411381;F3;460785;460762;A;tyhja
CAMRY GLi;-1986;2SE;411381;F1;460785;460762;A;tyhja
CAMRY V6;1997-;1MZ-FE;411557;H;460785;460766;A;tyhja
CARINA E 1.6;1992-;4A-FE;411381+460372;H4;460785;460762;A;tyhja
CARINA E 1.8;1992-;7A-FE;411381+460372;H3;460785;460762;A;tyhja
CARINA E 2.0;1992-;3S-FE/GE;411339;H2;460785;460766;A;411381
CARINA E 2.0 D  (GB);1992-;2C;411364;H2;460785;460762;A;tyhja
CARINA E 2.0 D  (J);1992-;2C;411381;H3;460785;460762;A;tyhja
CARINA E 2.0 TD;1992-;2C-T;411364;H3;460785;460762;A;tyhja
CARINA II 1.6;1984-1987;4A;411381;H3;460785;460762;A;tyhja
CARINA II 1.6;1988-1992;4A-F;411381;H4;460785;460762;A;tyhja
CARINA II 1.8 GLi;1984-1987;1SE;411381;F1;460785;460762;A;tyhja
CARINA II 2.0;1988-1992;3S-FE;411339;H2;460785;460762;A;411381
CARINA II 2.0 D;1984-1987;2C;411122;F4;460785;460762;A;tyhja
CARINA II 2.0 D;1988-1992;2C;411381;H1,H3;460785;460762;B;tyhja
CELICA 1.6;1990-1994;4A-FE;411381;H4;460785;460762;A;tyhja
CELICA 1.8;1994-1999;7A-FE;411381;H3;460785;460762;A;tyhja
CELICA 1.8;1999-;1ZZ-FE;411868;G;460785;460762;A;tyhja
CELICA 1600;1971-1982;2T;411117;C1;460785;460762;A;tyhja
CELICA 1600 GT 16V;1985-;4A-GE;411381;H3;460785;460762;A;tyhja
CELICA 2.0;1994-;3S-GE;411381;F2;460785;460762;A;tyhja
CELICA 2.0 GTi 16V;1985-1989;3S-GE;411381;F2;460785;460760;A;tyhja
CELICA 2000;1977-1982;18R;411117;A1;460785;460762;A;tyhja
CELICA 2000 GT;1977-1982;18R-G;411117;C2;460785;460762;A;tyhja
CELICA SUPRA 2.8 i;1981-1985;5M-GE;411117;C1;460785;460762;A;tyhja
CELICA SUPRA 3.0 i;1986-1993;7M-GE;411117;C1;460785;460762;A;tyhja
CELICA TURBO 4x4;1990-1994;3S-GTE;411381;F2;460785;460762;A;tyhja
C-HR 1.2 T 2WD 116Hk (85kW);2017-;8NR-FTS;420895;F;460785;460766;A;tyhja
C-HR 1.2 T AWD 116HK (85kW);2017-;8NR-FTS;421893;F;460785;460766;A;tyhja
C-HR 1.8 Hybrid;2017-;2ZR-FXE;420866;F;460785;460766;A;tyhja
COROLLA 1.3;1987-1991;2E;411381;H4;460785;460762;A;tyhja
COROLLA 1.3;1992-1997;4E-FE;411381;H4;460785;460760;A;tyhja
COROLLA 1.3;1998-;4E-FE;411381;H4;460785;460762;A;tyhja
COROLLA 1.3, 12V;1984-1987;2E;411381;H4;460785;460762;A;tyhja
COROLLA 1.33;2009-;1NR-FE;413884;F;460785;460762;A;tyhja
COROLLA 1.4;2000-2001;4ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA 1.4;2002-2006;4ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA 1.4;2007-;4ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA 1.4 D-4D;2004-2006;1ND-TV;411768;H;460785;460762;B;tyhja
COROLLA 1.4 D-4D;2007-;1ND-TV;411768;H;460785;460762;B;tyhja
COROLLA 1.4 D-4D (DPF);2009-;1ND-TV;413897;F;460785;460768;A;tyhja
COROLLA 1.4 D-4D DPF;2013-;1ND-TV;413897;F;460785;460768;A;tyhja
COROLLA 1.4i;1995-1999;4E-FE;411381;H4;460785;460762;A;tyhja
COROLLA 1.6;1984-1986;4A;411381;H3;460785;460762;A;tyhja
COROLLA 1.6;1987-1997;4A-FE;411381+460372;H4;460785;460760;A;tyhja
COROLLA 1.6;1998-1999;4A-FE;411381;H4;460785;460762;A;tyhja
COROLLA 1.6;2000-2001;3ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA 1.6;2002-;3ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA 1.6;2007-;1ZR-FE;420866;G;460785;460762;A;tyhja
COROLLA 1.6;2009-;1ZR-FAE;420866;F;460785;460766;A;413840
COROLLA 1.6;2014-;1ZR-FAE;420866;F;460785;460766;A;413840
COROLLA 1.6 STW.4x4;1989-1992;4A-FE;411381;H4;460785;460762;A;tyhja
COROLLA 1.8;1998-1999;7A-FE;411381+460372;H4;460785;460762;A;tyhja
COROLLA 1.8;2000-2001;7A-FE;411381+460372;H3;460785;460762;A;tyhja
COROLLA 1.8;2002-;1ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA 1.8 4WD;1993-;7A-FE;411381;H3;460785;460760;A;tyhja
COROLLA 1.8 D;1983-1986;1C;411122;F4;460785;460762;A;tyhja
COROLLA 1.8 D;1987-1992;1C;411122;F3;460785;460762;A;tyhja
COROLLA 1300;1983-1985;2A;411118;H2;460785;460762;A;tyhja
COROLLA 2.0 D;1993-1997;2C;411381;H3;460785;460762;B;tyhja
COROLLA 2.0 D;1998-;2C;411364;H3;460785;460762;A;tyhja
COROLLA 2.0 D-4D;2007-;1AD-FTV;413821;F;460785;460762;A;412719
COROLLA 2.0 Di D-4D;2001-;1CD-FTV;411578;H2;460785;460762;B;tyhja
COROLLA AXIO 1.5;2006-;1NZ-FE;412841;G;460785;460762;;tyhja
COROLLA GTi 16V;1987-;4A-GE;411381;H4;460785;460760;A;tyhja
COROLLA GTi Servo;1990-;4A-GE;411381+460372;H3;460785;460762;A;tyhja
COROLLA HATCH BACK 1.4;2002-;4ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA HATCH BACK 1.6;2002-;3ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA T-SPORT 1.8;2002-;2ZZ-GE;;G;460785;460762;A;tyhja
COROLLA VERSO 1.6;2002-2003;3ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA VERSO 1.6;2004-;3ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA VERSO 1.8;2002-2003;1ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA VERSO 1.8;2004-;1ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA VERSO 2.0 D-4D;2003-2003;1CD-FTV;411578;H2;460785;460762;B;tyhja
COROLLA VERSO 2.0 D-4D;2004-;1CD-FTV;411578;H2;460785;460766;B;tyhja
COROLLA VERSO 2.2 D-4D;2005-;2AD-FHV/FTV;413821;F;460785;460762;A;412719
COROLLA WAGON 1.4;2002-;4ZZ-FE;411868;G;460785;460762;A;tyhja
COROLLA WAGON 1.6;2002-;3ZZ-FE;411868;G;460785;460762;A;tyhja
GT 86;2012-;FA20;411707+460578;C;460785;460766;A;tyhja
HI ACE 1800;1983-1985;2Y;411381;C4;460785;460760;A;411117
HI ACE 2.0;1989-1993;1RZ;411381;A1;460785;460760;A;tyhja
HI ACE 2.2 D;1980-1985;L;411025;B;460785+460802;460760;A;tyhja
HI ACE 2.4;1996-;2RZ-E;411381;A2;460785;460760;A;tyhja
HI ACE 2.4 4x4;1989-1995;2RZ-E;411381;A1;460785;460760;A;tyhja
HI ACE 2.4 ACC;1989-;2RZ-E;411381;A2;460785;460760;A;411117
HI ACE 2.4 D;1985-1989;2L;411025;B;460785;460760;A;tyhja
HI ACE 2.4 D;1989-1995;2L-2;411147;B;460785+460802;460760;A;tyhja
HI ACE 2.4 D,TD;1996-1998;2L;411422;;460785;460760;A;tyhja
HI ACE 2.4 TD;1998-2001;2LT;411422;;460785;460760;A;tyhja
HI ACE 2.5 D-4D;2002-2006;2KD-FTV;411381;A1;460785;460762;A;tyhja
HI ACE 2.5 D-4D;2007-;2KD-FTV;411381;A1;460785;460762;A;tyhja
HI ACE 2.7;1998-;3RZ-FE;411381;A1;460785;460760;A;tyhja
HI ACE 2000;1977-1982;18R;411381;C2;460785;460760;A;411117
HI ACE 4x4;;;411381;C4;460785;460760;A;tyhja
HI ACE PICK UP 1600;1977-1982;12R;411311;C1;460785;460760;A;tyhja
HI ACE PICK UP 3.0 D;2000-;5L;411421;;460785;460762;A;tyhja
HIGHLANDER 3.5;2012-;2GR-FE;;F;460785;460766;A;tyhja
HILUX 1.8;1983-;2Y;411381;C4;460785;460760;A;tyhja
HILUX 1600;1977-1982;12R;411311;C1;460785;460760;A;tyhja
HILUX 2.2;1988-;22R;411117;A1;460785;460760;A;tyhja
HILUX 2.2;1989-;4Y;411381;C4;460785;460760;A;tyhja
HILUX 2.4;1989-1995;2RZ-E;411117;A1;460785;460760;A;tyhja
HILUX 2.4;1997-;2RZ-FE;411117;A1;460785;460760;A;tyhja
HILUX 2.4 D;-1985;2L;411421;;460785;460760;A;tyhja
HILUX 2.4 D;1989-;2L-2;411421;;460785;460760;A;tyhja
HILUX 2.4 D-4D;2016-;2GD-FTV;413737;A;460785;460766;B;tyhja
HILUX 2.4 TD;1998-;2LT;411421;;460785;460760;A;tyhja
HILUX 2.5 D-4D;2002-2005;2KD-FTV;411381;A1;460785;460762;A;tyhja
HILUX 2.5 D-4D;2006-2006;2KD-FTV;411381;A1;460785;460762;A;tyhja
HILUX 2.5 D-4D;2007-2009;2KD-FTV;411381;A1;460785;460762;A;tyhja
HILUX 2.5 D-4D;2010-2011;2KD-FTV;411381+460413;A3;460785;460762;A;tyhja
HILUX 2.5 D-4D;2011-;2KD-FTV;411701+460562;C;460785+460803;460762;A;tyhja
HILUX 2000;1977-1982;18R;411117;C1-4;460785;460760;A;411381
HILUX 3.0 D-4D;2009-2011;1KD-FTV;411381;A3;460785;460762;A;tyhja
HILUX 3.0 D-4D;2012-;1KD-FTV;411701+460562;;460785+460803;460762;A;tyhja
HILUX 4x4 D;1988-;2L;411421;;460785;460760;A;tyhja
IQ 1.0;2009-;1KR-FE;413885;F;460785;460768;A;tyhja
IQ 1.33;2009-;1NR-FE;414807;F;460785;460768;A;tyhja
IQ 1.4 D-4D;2009-;1ND-TV;414804;H1;460785;460768;A;tyhja
LAND CRUISER 120 4.0 V6;2003-;1GR-FE;412505;A;460785;460762;A;tyhja
LAND CRUISER 150 3.0 D-4D;2010-2010;1KD-FTV;411707;C;460785;460762;A;tyhja
LAND CRUISER 150 3.0 D-4D;2011-;1KD-FTV;411701+460563;C;460785+460802;460762;A;tyhja
LAND CRUISER 150 4.0 V6;2012-;1GR-FE;412505;A;460785;460762;A;tyhja
LAND CRUISER 2.4 D;1985-1995;2L-2;411421;;460785;460760;A;tyhja
LAND CRUISER 2.8 D-4D;2016-2017;1GD-FTV;413714;;460785;460766;A;tyhja
LAND CRUISER 2.8 D-4D;2018-;1GD-FTV;413714;;460785;460766;A;tyhja
LAND CRUISER 3.0 D-4D;2003-;1KD;411701+460408;C;460785;460762;C;tyhja
LAND CRUISER 3.0 D-4D;2007-;1KD-FTV;411707;;460785;460762;A;tyhja
LAND CRUISER 3.0 TD;1996-;1KZ-TE;411715+460324;;460785;460762;C;tyhja
LAND CRUISER 3.4 V6 24V;1996-;5VZ-FE;411381;C3;460785;460762;A;tyhja
LAND CRUISER 4 CYL.;1985-1994;22R;411117;A1;460785;460760;A;tyhja
LAND CRUISER 4 CYL. D;1985-1989;3B;411117;C4;460785;460760;A;tyhja
LAND CRUISER 4.2 D;;1HZ;411381;A1-5;460785;460760;A;tyhja
LAND CRUISER 4.2 D;1995-;1HD-FT;411381+460372;A6;460785;460762;A;tyhja
LAND CRUISER 4.2 TD;1990-1994;1HD-T;411381;A5;460785;460760;A;tyhja
LAND CRUISER 4.2 TD;1998-;1HD-FTE;411381;C;460785+460802;460768;A;tyhja
